airbnb_listing_id,occ,adr,rev,n,number_of_reviews,star_rating,number_of_bedrooms,number_of_guests,listing_type,is_professional,picture_count,cleaning_fee,min_nights,suburb,latitude,longitude,rb
1184078920130796920,0.6094016033975591,436.570114420059,28697.60324145638,105,11.0,5.0,2.0,4.0,apartamento,True,12.0,290.0,0.0,Morretes,-27.1166893,-48.6129008,11-30
1184152596221501552,0.6264188006880704,618.661915674247,41748.1166937982,105,11.0,4.820000171661377,1.0,4.0,apartamento,True,0.0,190.0,0.0,Centro,-27.0936893,-48.6131638,11-30
1187061700423806804,0.6332885347069388,628.9814315402502,42887.43153489799,105,3.0,5.0,1.0,4.0,apartamento,True,0.0,190.0,0.0,Centro,-27.093690872192383,-48.6131591796875,3-10
1187558666042801587,0.7773576250295698,663.3814302674042,54942.15035894245,105,7.0,5.0,3.0,6.0,apartamento,True,0.0,400.0,0.0,Meia Praia,-27.13898277282715,-48.593387603759766,3-10
1187772975255244525,0.7732642649216364,427.83289691360625,35257.21103026513,105,23.0,4.869999885559082,1.0,2.0,apartamento,True,0.0,150.0,0.0,Centro,-27.0936893,-48.6131638,11-30
1188323084225041810,0.7011267205731663,627.0015679359733,47092.74828003022,105,14.0,4.860000133514404,1.0,4.0,apartamento,True,0.0,190.0,0.0,Centro,-27.09306,-48.61326,11-30
1188339469325210376,0.6955236044456868,629.126006933256,46893.947569395335,105,22.0,4.949999809265137,1.0,4.0,apartamento,True,0.0,190.0,0.0,Centro,-27.09306,-48.61326,11-30
1188476386889166335,0.6531789108429817,621.8289882922404,43665.51655553438,105,12.0,4.75,1.0,4.0,apartamento,True,0.0,190.0,0.0,Centro,-27.09306,-48.61326,11-30
1189331897618015345,0.5510600317862984,742.4180352160597,44333.637132538475,105,17.0,4.820000171661377,2.0,6.0,apartamento,True,0.0,240.0,0.0,Centro,-27.0936893,-48.6131638,11-30
1191261348067720296,0.7813712499336893,741.4316241089309,61706.13913399001,105,25.0,5.0,2.0,6.0,apartamento,True,0.0,240.0,0.0,Centro,-27.0936893,-48.6131638,11-30
1191386301072209798,0.7275684949439916,628.123931097013,48862.36369515275,105,22.0,4.860000133514404,1.0,4.0,apartamento,True,0.0,190.0,0.0,Centro,-27.09306,-48.61326,11-30
1192836728602105901,0.6780563018779495,619.4791781519021,45073.34871434865,105,22.0,4.949999809265137,1.0,4.0,apartamento,True,0.0,190.0,0.0,Centro,-27.09231,-48.61455,11-30
1193347652334673191,0.7773576250295698,924.0217387917489,76528.73443738636,105,12.0,5.0,3.0,6.0,apartamento,True,0.0,200.0,0.0,Meia Praia,-27.1372734,-48.5970003,11-30
1193414131980072087,0.810804964525292,739.731977083795,63754.01020328673,105,16.0,4.940000057220459,2.0,6.0,apartamento,True,0.0,240.0,0.0,Centro,-27.09306,-48.61326,11-30
1193496259129259761,0.426846441951139,738.0987211049742,34496.147985173426,105,13.0,4.769999980926514,2.0,6.0,apartamento,True,0.0,240.0,0.0,Centro,-27.09306,-48.61326,11-30
1193657356522503551,0.5196996254855342,715.4220243295133,40392.86429811085,105,11.0,4.909999847412109,2.0,6.0,apartamento,True,0.0,250.0,0.0,Meia Praia,-27.141621198836823,-48.59566446393728,11-30
1195858349379362032,0.833084624759183,843.1987095834795,74555.13346521487,105,17.0,4.710000038146973,3.0,8.0,apartamento,False,0.0,330.0,0.0,Centro,-27.09854461417615,-48.61469339579344,11-30
1197121947398131654,0.7813712499336893,426.4592788738237,35492.35659970042,105,21.0,4.670000076293945,1.0,2.0,apartamento,True,0.0,170.0,0.0,Centro,-27.09306,-48.61326,11-30
1197195878719681680,0.6780563018779495,421.60249499644846,30675.827285279032,105,16.0,4.559999942779541,1.0,3.0,apartamento,True,0.0,160.0,0.0,Centro,-27.0931,-48.6133,11-30
1198703061430420363,0.9439711543866977,441.21478553782254,43885.016200257545,105,11.0,5.0,1.0,4.0,apartamento,False,0.0,200.0,0.0,Centro,-27.0936893,-48.6131638,11-30
1199996219082185363,0.7929502547481149,237.075766596418,20007.078190170592,105,12.0,4.670000076293945,2.0,5.0,apartamento,,0.0,0.0,0.0,Morretes,-27.11627,-48.6140501,11-30
1203075817950465589,0.8977668217788104,1509.8137956544408,143246.10909437286,105,0.0,0.0,3.0,6.0,apartamento,False,0.0,400.0,0.0,Centro,-27.09712,-48.61363,0
1203140233522044896,0.4173177775415248,479.39925363992603,21923.390330905524,105,13.0,5.0,1.0,4.0,apartamento,False,0.0,180.0,0.0,Centro,-27.09271779999998,-48.61344441534421,11-30
1207335703563012811,0.5176037598740509,458.1603300296481,25767.92147974575,105,1.0,5.0,1.0,2.0,apartamento,True,0.0,150.0,0.0,Centro,-27.09306,-48.61326,1-2
1207338410880339003,0.3688728975905604,452.1392877928442,18354.711939240784,105,0.0,0.0,1.0,2.0,apartamento,True,0.0,150.0,0.0,Centro,-27.09306,-48.61326,0
1207383031689344642,0.6595722005230807,662.9031048377411,46982.81276575055,105,8.0,4.880000114440918,1.0,4.0,apartamento,False,0.0,150.0,0.0,Centro,-27.09322094307923,-48.61239424327908,3-10
1207864392976162235,0.33941278306475103,545.1515433339168,20417.181995606035,105,1.0,5.0,1.0,4.0,apartamento,False,0.0,0.0,0.0,Centro,-27.0927395,-48.6133933,1-2
1207881809440158991,0.29034113892848734,449.70557052970025,14472.457652596353,105,1.0,5.0,1.0,2.0,apartamento,True,0.0,150.0,0.0,Centro,-27.09231,-48.61455,1-2
1207940918769840398,0.6400379708275716,419.1063905053478,28866.718071726467,105,2.0,5.0,1.0,2.0,apartamento,True,0.0,150.0,0.0,Centro,-27.09231,-48.61455,1-2
1207992119242235910,0.4268464419511392,403.8601894949329,18875.01016297792,105,3.0,5.0,1.0,2.0,apartamento,True,0.0,150.0,0.0,Centro,-27.09306,-48.61326,3-10
1208704132667695539,0.2328985420153074,631.8626378123419,16399.581059811993,105,0.0,0.0,1.0,2.0,apartamento,True,0.0,170.0,0.0,Centro,-27.09231,-48.61455,0
1208718899534488031,0.4077271929720004,452.9806623896556,20256.11333663652,105,5.0,4.800000190734863,1.0,2.0,apartamento,True,0.0,150.0,0.0,Centro,-27.09306,-48.61326,3-10
1208735754877396448,0.542866737021816,457.71630460810957,26943.99166851064,105,2.0,5.0,1.0,2.0,apartamento,True,0.0,150.0,0.0,Centro,-27.09306,-48.61326,1-2
1208746927423730353,0.5826529146296933,412.80554927873766,25998.63536280737,105,1.0,5.0,1.0,2.0,apartamento,True,0.0,150.0,0.0,Centro,-27.09306,-48.61326,1-2
1208757710030861160,0.5591365501312919,406.2732505601033,24600.342629670005,105,4.0,5.0,1.0,2.0,apartamento,True,0.0,150.0,0.0,Centro,-27.09231,-48.61455,3-10
1208757855935244741,0.6050828265844408,413.4789646338247,26996.14291913437,105,0.0,0.0,1.0,2.0,apartamento,True,0.0,150.0,0.0,Centro,-27.09231,-48.61455,0
1209010210831577821,0.3905295245012603,1065.7757402424459,45717.54146339845,105,0.0,0.0,3.0,8.0,apartamento,False,0.0,350.0,0.0,Centro,-27.1008007,-48.6167677,0
1213824251801309412,0.6898118293887525,1133.4072123352148,83823.61252463453,105,6.0,4.5,3.0,6.0,apartamento,True,0.0,456.0,0.0,Meia Praia,-27.1287625,-48.6023649,3-10
1214464056304542513,0.5826529146296933,734.6064035252783,46265.76375682642,105,16.0,5.0,2.0,5.0,apartamento,True,0.0,220.0,0.0,Centro,-27.0931,-48.6133,11-30
1216602433904805187,0.5749340067128803,621.6744210493883,38658.11330544835,105,10.0,4.599999904632568,1.0,4.0,apartamento,True,0.0,190.0,0.0,Centro,-27.09231,-48.61455,3-10
1218889785346856352,0.949011020693828,522.6998832739948,52250.76314366837,105,10.0,4.699999809265137,2.0,7.0,apartamento,True,0.0,413.0,0.0,Meia Praia,-27.13847,-48.60178,3-10
1219597802580113056,0.6658487444121027,623.5446708622827,44592.87993492083,105,6.0,4.829999923706055,1.0,4.0,apartamento,True,0.0,190.0,0.0,Centro,-27.09231,-48.61455,3-10
1219655958873769070,0.6466678179242966,735.6466098447443,51168.12853434383,105,16.0,4.5,2.0,6.0,apartamento,True,0.0,240.0,0.0,Centro,-27.09231,-48.61455,11-30
1226846054624436877,0.5261365797751547,734.8308938477486,41980.48995477162,105,7.0,4.860000133514404,2.0,6.0,apartamento,True,0.0,240.0,0.0,Centro,-27.09231,-48.61455,3-10
1226856286781952840,0.491364430084506,740.633041912651,39628.955402781576,105,12.0,4.579999923706055,2.0,5.0,apartamento,True,0.0,220.0,0.0,Centro,-27.09306,-48.61326,11-30
1229942592150628971,0.9627053632374338,304.5190767715134,30853.362556610406,105,13.0,4.920000076293945,2.0,6.0,apartamento,False,0.0,250.0,0.0,Meia Praia,-27.1411519,-48.5944802,11-30
1233370107101543516,0.8765249214734698,447.7110008268241,41529.99267678145,105,10.0,5.0,1.0,3.0,apartamento,True,0.0,160.0,0.0,Centro,-27.09231,-48.61455,3-10
1233973103621276698,0.8270189212730099,435.9273264739634,38279.51060398912,105,22.0,4.909999847412109,1.0,3.0,apartamento,True,0.0,160.0,0.0,Centro,-27.09306,-48.61326,11-30
1233994658216308874,0.8651038936651488,448.0215402397009,41048.26413524735,105,16.0,4.380000114440918,1.0,3.0,apartamento,True,0.0,180.0,0.0,Centro,-27.09306,-48.61326,11-30
1234084273027568746,0.8577457708953792,439.1205554343804,39910.05724554904,105,13.0,4.769999980926514,1.0,3.0,apartamento,True,0.0,180.0,0.0,Centro,-27.09231,-48.61455,11-30
1236367599770739400,0.769997956094438,646.7391781580334,53084.04832055649,105,15.0,4.730000019073486,1.0,4.0,apartamento,False,0.0,200.0,0.0,Centro,-27.0929134,-48.6132024,11-30
1238321506456103932,0.6194281960088348,789.7795558281416,52728.901801906,105,9.0,4.670000076293945,2.0,6.0,apartamento,True,0.0,240.0,0.0,Centro,-27.0936893,-48.6131638,3-10
1242002119123644781,0.1846492335455825,5439.965924025732,112455.19878869415,105,0.0,0.0,4.0,6.0,apartamento,False,0.0,0.0,0.0,Meia Praia,-27.139737,-48.5912519,0
1242713378625026725,0.5591365501312919,654.4833288266675,39629.76669605059,105,8.0,4.75,1.0,4.0,apartamento,True,0.0,190.0,0.0,Centro,-27.09231,-48.61455,3-10
1247028916537033972,0.43510482476642365,1773.7333503110926,84441.73942155468,105,0.0,0.0,4.0,12.0,casa,False,0.0,500.0,0.0,Centro,-27.0923418,-48.61310570000001,0
1248514191377483703,0.4913644300845059,526.8819362064064,28191.80291839776,105,6.0,5.0,2.0,6.0,apartamento,True,0.0,351.0,0.0,Centro,-27.08942,-48.6092985,3-10
1248685472424986601,0.9127206028057234,326.448958931982,31457.797752207836,105,10.0,5.0,2.0,6.0,apartamento,False,0.0,300.0,0.0,Morretes,-27.11750204560287,-48.61353386028665,3-10
1249371220066552412,0.7275684949439916,627.6948646766765,48828.98620634533,105,12.0,4.920000076293945,1.0,4.0,apartamento,True,0.0,180.0,0.0,Centro,-27.0936893,-48.6131638,11-30
1249385754807434824,0.6595722005230809,624.1688151533003,44237.54597400144,105,7.0,4.570000171661377,1.0,4.0,apartamento,True,0.0,190.0,0.0,Centro,-27.09325543306942,-48.61200340026477,3-10
1249919049392818339,0.41731777754152477,608.6503518901353,27834.16773851049,105,9.0,5.0,1.0,2.0,apartamento,True,0.0,250.0,0.0,Meia Praia,-27.1276039,-48.6052271,3-10
1250122800440869898,0.29246837578789336,800.2270151241247,25936.53379136538,105,,,,,,,,,,,,,
1254384361135492137,0.37864677498018856,640.465889012717,26665.553768444453,105,4.0,4.5,2.0,4.0,apartamento,True,0.0,369.0,0.0,Morretes,-27.11929498276978,-48.61308372991639,3-10
1254489827996538747,0.4536349037283487,1227.262378097028,60817.65588084195,105,11.0,5.0,3.0,8.0,apartamento,False,0.0,100.0,0.0,Meia Praia,-27.1314043,-48.60345909999999,11-30
1257312272803306995,0.5261365797751547,578.0001176013614,33020.832866409444,105,8.0,4.75,2.0,4.0,apartamento,True,0.0,369.0,0.0,Meia Praia,-27.133659,-48.6082168,3-10
1259534245145609058,0.8602428410523177,468.61339027814023,42707.444805640866,105,10.0,5.0,1.0,2.0,apartamento,True,0.0,150.0,0.0,Centro,-27.0927395,-48.6133933,3-10
1260073533686146608,0.6898118293887525,443.06220293853085,32767.635514609916,105,12.0,4.75,1.0,2.0,apartamento,True,0.0,150.0,0.0,Centro,-27.0936893,-48.6131638,11-30
1262982199583014782,0.6264188006880704,779.3126546250228,52589.0390566245,105,9.0,4.670000076293945,2.0,6.0,apartamento,True,0.0,240.0,0.0,Centro,-27.0936893,-48.6131638,3-10
1263128865886946817,0.29034113892848756,607.3411043037195,19545.49596164317,105,1.0,5.0,1.0,2.0,apartamento,True,0.0,170.0,0.0,Centro,-27.0936893,-48.6131638,1-2
1264729892004302735,0.9410185905839447,481.88473699784976,47789.246136800255,105,0.0,0.0,1.0,4.0,apartamento,False,0.0,190.0,0.0,Centro,-27.095977852124523,-48.615689788759845,0
1265161823691467042,0.5591365501312918,662.4936402970944,40114.800860793664,105,8.0,5.0,1.0,4.0,apartamento,True,0.0,190.0,0.0,Centro,-27.0936893,-48.6131638,3-10
1265295313956605287,0.5826529146296934,417.8292802805362,26315.03166781053,105,0.0,0.0,1.0,2.0,apartamento,True,0.0,190.0,0.0,Centro,-27.0936893,-48.6131638,0
1265370363028714118,0.597727691097905,419.6207502807484,27079.609155694598,105,1.0,5.0,1.0,2.0,apartamento,True,0.0,190.0,0.0,Centro,-27.0927395,-48.6133933,1-2
1266717192483343855,0.7318578734260816,650.6885302726581,50900.3980405354,105,2.0,5.0,2.0,6.0,apartamento,False,0.0,250.0,0.0,Meia Praia,-27.14014999706216,-48.596345745027065,1-2
1267332355220608617,0.5460363652924874,679.0870375705265,40198.36296370141,105,1.0,5.0,2.0,5.0,apartamento,False,0.0,150.0,0.0,Meia Praia,-27.12915798179089,-48.607890504848015,1-2
1268755217310742256,0.9180607218166695,877.2437447076668,84999.71951667068,105,0.0,0.0,2.0,4.0,apartamento,False,0.0,300.0,0.0,Meia Praia,-27.12991,-48.59961,0
1268889705366032062,0.6043452673996602,1011.338158784468,65953.80683686609,105,0.0,0.0,2.0,6.0,casa,False,0.0,0.0,0.0,Morretes,-27.1262378,-48.6168763,0
1269623861253689862,0.8300804282061228,439.8474187586437,38758.679041504154,105,3.0,5.0,1.0,3.0,apartamento,True,0.0,190.0,0.0,Centro,-27.0927395,-48.6133933,3-10
1269636598524749154,0.6839898811871494,414.7452034069489,30427.58433216044,105,9.0,4.21999979019165,1.0,3.0,apartamento,True,0.0,190.0,0.0,Centro,-27.0936893,-48.6131638,3-10
1271171762063321920,0.8037369162075058,562.3594221295759,48067.911913206044,105,5.0,4.800000190734863,2.0,5.0,apartamento,False,0.0,250.0,0.0,Tabuleiro dos Oliveiras,-27.108362924067023,-48.61487913876772,3-10
1272260793182499350,0.8937300811631691,638.8358895906804,60353.960164450036,105,2.0,5.0,2.0,5.0,apartamento,False,0.0,250.0,0.0,Morretes,-27.115806807361427,-48.612170194394494,1-2
1272537775161574422,0.8697940030607492,562.1546755603621,51768.42913364581,105,7.0,4.710000038146973,2.0,4.0,apartamento,True,0.0,369.0,0.0,Meia Praia,-27.1436971,-48.58786809999999,3-10
1274055523929375490,0.39808081944088264,611.1801140045643,26706.35682033299,105,4.0,5.0,1.0,2.0,apartamento,True,0.0,250.0,0.0,Meia Praia,-27.1276039,-48.6052271,3-10
1274533646308060247,0.37864677498018856,627.4872344291604,26125.19241965602,105,4.0,5.0,2.0,4.0,apartamento,True,0.0,369.0,0.0,Morretes,-27.1194992,-48.6112395,3-10
1274679812745645557,0.5261365797751546,612.7381028164133,35005.395099134024,105,7.0,4.860000133514404,1.0,4.0,apartamento,True,0.0,195.0,0.0,Centro,-27.093643939966583,-48.61309494865722,3-10
1276789839775235217,0.8838109196265829,389.09235136030685,36375.07426698299,105,15.0,5.0,2.0,4.0,apartamento,False,0.0,300.0,0.0,Morretes,-27.11900084278592,-48.61337073147297,11-30
1277103969415516416,0.8238644495519035,519.0623685934497,45415.609094928885,105,8.0,5.0,2.0,8.0,apartamento,False,0.0,100.0,0.0,Morretes,-27.11553019987141,-48.61099295318127,3-10
1277671971539993475,0.9565626002785356,331.5803176066637,33393.68313102801,105,13.0,5.0,1.0,2.0,apartamento,False,0.0,180.0,0.0,Centro,-27.093072951538467,-48.613264231104765,11-30
1280559161534348023,0.5261365797751547,649.7178100668679,37118.02569449351,105,0.0,0.0,1.0,4.0,apartamento,True,0.0,190.0,0.0,Centro,-27.093643939966583,-48.61309494865722,0
1282577030741754149,0.717299955713801,421.47357237442975,32348.082476087795,105,7.0,4.139999866485596,1.0,2.0,apartamento,True,0.0,150.0,0.0,Centro,-27.0927395,-48.6133933,3-10
1282585098065467787,0.7853068039542621,427.6284603187089,35759.119304690685,105,7.0,5.0,1.0,2.0,apartamento,True,0.0,150.0,0.0,Centro,-27.0936893,-48.6131638,3-10
1283982403734255309,0.7773576250295698,629.9349896817085,52172.070757995534,105,11.0,4.909999847412109,1.0,4.0,apartamento,True,0.0,190.0,0.0,Centro,-27.093643939966583,-48.61309494865722,11-30
1284110666632259028,0.6720096971976677,624.8646033116863,45080.02026818665,105,0.0,0.0,1.0,4.0,apartamento,True,0.0,190.0,0.0,Centro,-27.093643939966583,-48.61309494865722,0
1285538056394050628,0.16229042978114988,1008.9628764562607,18370.9683878684,105,3.0,4.670000076293945,2.0,7.0,apartamento,True,0.0,240.0,0.0,Centro,-27.09476710983974,-48.612753219776806,3-10
1286394668026043637,0.2616975961651289,1958.7625354897084,56970.09506696621,105,,,,,,,,,,,,,
1292815457899461748,0.8445535109525212,746.6937437457307,66879.45658419978,105,4.0,5.0,2.0,4.0,apartamento,True,0.0,240.0,0.0,Centro,-27.093643939966583,-48.61309494865722,3-10
1297930390704189766,0.5670949188220281,608.9194023749592,37371.901556725024,105,6.0,5.0,1.0,2.0,apartamento,True,0.0,170.0,0.0,Meia Praia,-27.1276039,-48.6052271,3-10
1297930815921503919,0.6123162943882355,954.0667324063327,63000.596980537215,105,3.0,5.0,3.0,6.0,apartamento,True,0.0,339.0,0.0,Meia Praia,-27.143245,-48.5875551,3-10
1303745304497797235,0.5002148181084021,735.2882456871963,40022.18656036223,105,1.0,5.0,2.0,4.0,apartamento,True,0.0,240.0,0.0,Centro,-27.0936893,-48.6131638,1-2
1304403734260231676,0.22361494483386507,643.7316569237106,16055.757189181051,105,1.0,4.0,2.0,4.0,apartamento,True,0.0,215.0,0.0,Tabuleiro dos Oliveiras,-27.1071015,-48.6171918,1-2
1304433283397417052,0.7732642649216364,1154.636660275186,95152.26315760224,105,2.0,5.0,2.0,6.0,apartamento,True,0.0,270.0,0.0,Morretes,-27.113736804032143,-48.6097962586441,1-2
1307990676918354925,0.3786467749801882,619.7267747648146,25802.088632245162,105,3.0,4.670000076293945,1.0,4.0,apartamento,True,0.0,190.0,0.0,Centro,-27.09364689514174,-48.61308216375426,3-10
1311575286815584867,0.3908067145889049,821.6274678248711,35268.70404998707,105,1.0,5.0,2.0,6.0,apartamento,True,0.0,210.0,0.0,Tabuleiro dos Oliveiras,-27.10569,-48.61557,1-2
1312949509621922876,0.500214818108402,652.5277145896317,35517.480501412814,105,2.0,5.0,2.0,4.0,apartamento,True,0.0,238.0,0.0,Morretes,-27.1176601,-48.6112927,1-2
1313064371372817918,0.1385200910069575,987.8580995978023,15387.16810561505,105,2.0,5.0,1.0,4.0,apartamento,True,0.0,190.0,0.0,Centro,-27.0936893,-48.6131638,1-2
1314095834089788250,0.46515472383395995,839.7699015764059,42630.34884647673,105,,,,,,,,,,,,,
1315954985293478319,0.08473369366633098,755.8483159347754,7238.810530890686,105,0.0,0.0,1.0,4.0,apartamento,True,0.0,170.0,0.0,Centro,-27.09364689514174,-48.61308216375426,0
1317427472349939673,0.17209674968508842,985.6933793095935,19013.900352293924,105,0.0,0.0,3.0,9.0,casa,False,0.0,0.0,0.0,Centro,-27.095210346014373,-48.61430816352368,0
1318315111310867765,0.40927982200844754,786.9195226052022,35318.193616167904,105,2.0,5.0,2.0,4.0,apartamento,False,0.0,300.0,0.0,Morretes,-27.11573671091331,-48.61086688935757,1-2
1318376138623084691,0.33649463580022093,825.5824362799298,30662.24645433639,105,,,,,,,,,,,,,
1320994692912931266,0.17058755303816225,1083.9269599216327,20728.445043495132,105,0.0,0.0,2.0,5.0,apartamento,True,0.0,220.0,0.0,Centro,-27.09365,-48.61308,0
1320995339425720277,0.5902509649708411,737.036275592665,46996.06421205045,105,1.0,5.0,2.0,4.0,apartamento,True,0.0,200.0,0.0,Centro,-27.09364,-48.6131,1-2
1321022086036905023,0.30011209369654884,919.123921707625,30547.122916650027,105,0.0,0.0,2.0,5.0,apartamento,True,0.0,220.0,0.0,Centro,-27.09364,-48.6131,0
1321134786322096510,0.49136443008450587,717.1733649034736,38373.70153028422,105,1.0,5.0,3.0,6.0,apartamento,True,0.0,337.0,0.0,Meia Praia,-27.13256,-48.59867,1-2
1329787295308110610,0.592244010613596,1002.0229616134126,64098.29610129547,105,0.0,0.0,2.0,5.0,apartamento,True,0.0,220.0,0.0,Centro,-27.0936893,-48.6131638,0
1333504785474035960,0.3908067145889049,619.7557190426403,26603.274469471384,105,,,,,,,,,,,,,
