airbnb_listing_id,occ,rev_window,adr,nights,number_of_bedrooms,number_of_guests,listing_type,number_of_reviews,star_rating,is_professional,cleaning_fee,picture_count,min_nights,number_of_bathrooms,is_guest_favorite,can_instant_book,suburb,micro_zone,dist_beach_km,comp_300m,comp_1km,rev_annual_gross,occ_paid,bed_bucket
766788707373767791,0.9493478874839156,56490.27124274434,564.9220630002349,105,3,8,apartamento,23,4.909999847412109,False,150.0,12,0,3.0,True,False,Meia Praia,Meia Praia (beach band),0.1637162526245224,413,1967,113112.38699214307,0.8544130987355241,3
767407262472265686,0.6531789108429817,57185.185384208344,814.3589902925247,105,3,8,apartamento,16,5.0,False,300.0,25,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.0058756475065558,172,1088,114503.8371580986,0.5878610197586835,3
768032727158094436,0.9771409027925305,141008.83922824258,1372.4170343640194,105,3,7,apartamento,5,5.0,,0.0,28,0,2.0,False,,Meia Praia,Meia Praia (beach band),0.0542653423626374,79,826,282346.7836357127,0.8794268125132775,3
769009482417170004,0.8003008662124199,51981.93557280036,610.6172491758824,105,1,4,apartamento,17,4.940000057220459,False,250.0,13,0,1.0,True,False,Morretes,Morretes,0.0968975332950112,134,726,104085.19349898589,0.7202707795911779,1
769616108652112172,0.9380009018038087,41922.44491979051,424.0052987734325,105,2,6,apartamento,14,5.0,False,280.0,22,0,2.0,True,True,Meia Praia,Meia Praia (beach band),0.0778364060610233,314,1493,83942.73401604894,0.8442008116234279,2
770131545986036241,0.597727691097905,65081.1743955044,1008.4861665461247,105,3,8,apartamento,36,4.920000076293945,False,300.0,17,0,3.0,True,True,Meia Praia,Meia Praia (inland),0.3950495795790429,406,1931,130314.24388979122,0.5379549219881146,3
771111761043546355,0.6194281960088348,41457.3409045377,620.9528203035339,105,2,6,apartamento,18,4.940000057220459,False,150.0,21,0,1.0,True,False,Centro,Centro,0.1674575546190634,186,761,83011.44046394667,0.5574853764079514,2
771134836709283777,0.9819827604964988,39163.1080911825,379.40310607326404,105,3,8,apartamento,10,4.199999809265137,False,250.0,16,0,2.0,False,True,Meia Praia,Meia Praia (beach band),0.3299984412577789,387,1706,78417.62025162758,0.883784484446849,3
772261416620745030,0.5176037598740509,48782.04953479057,867.3574984288105,105,3,6,apartamento,10,5.0,False,300.0,19,0,3.0,True,False,Meia Praia,Meia Praia (beach band),0.2663103462294108,457,1937,97677.95310343533,0.46584338388664587,3
778933432062496662,0.6780563018779495,75336.38887485373,1035.4084086561284,105,3,6,apartamento,15,5.0,False,300.0,15,0,4.0,True,True,Meia Praia,Meia Praia (beach band),0.3427685914427816,407,1892,150848.60783169887,0.6102506716901546,3
779104726998664227,0.9147403833368627,43831.73539529323,453.9125476224329,105,2,6,apartamento,16,4.940000057220459,False,250.0,11,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.1497869166630886,326,1629,87765.7711230484,0.8232663450031764,2
780376166619260652,0.8765362103714003,51512.35597654735,555.3183877077936,105,3,6,apartamento,5,5.0,False,250.0,18,0,3.0,False,True,Meia Praia,Meia Praia (beach band),0.1977065562628467,376,1757,103144.93833917716,0.7888825893342603,3
780872235421635957,0.8765362103714003,50107.25167446322,540.170948985521,105,2,7,apartamento,7,5.0,False,180.0,16,0,2.0,True,False,Meia Praia,Meia Praia (inland),0.456288944602508,348,1912,100331.45031574908,0.7888825893342603,2
781223884036842600,0.7318578734260816,30870.529310972466,394.63540796083714,105,2,5,apartamento,26,4.650000095367432,False,250.0,21,0,2.0,False,False,Meia Praia,Meia Praia (beach band),0.0662265003408601,352,1886,61813.108368168934,0.6586720860834734,2
782548209247570691,0.8849680753693157,73125.5951966866,781.237226069683,105,3,8,apartamento,32,4.940000057220459,False,300.0,14,0,3.0,True,True,Meia Praia,Meia Praia (inland),0.4424277399405303,347,1929,146421.8606311047,0.7964712678323841,3
782734966853311782,0.5261365797751548,44487.21516478279,778.7088745165717,105,3,8,apartamento,9,5.0,False,350.0,19,0,3.0,True,True,Meia Praia,Meia Praia (inland),0.53392385793552,223,1928,89078.26050787407,0.47352292179763933,3
783879004243392314,0.5591365501312919,42953.365916680494,709.3723797334537,105,3,6,apartamento,30,4.670000076293945,False,250.0,19,0,2.0,False,False,Meia Praia,Meia Praia (beach band),0.0008541432498532,207,1587,86006.98211033514,0.5032228951181628,3
784598714032826222,0.4519345421722234,60434.887570902196,1223.949399830582,105,4,12,apartamento,15,4.869999885559082,False,300.0,15,0,4.0,True,False,Meia Praia,Meia Praia (inland),0.3884299021519465,380,1938,121010.82611856922,0.4067410879550011,4
784836681288428817,0.6169528299722155,25644.37465587569,385.5719976536512,105,2,5,apartamento,13,4.769999980926514,False,200.0,15,0,1.0,False,True,Casa Branca,Casa Branca,0.7693831062161,29,636,51348.60156330874,0.555257546974994,2
785658004981722606,0.5345582909256101,39484.97938673114,680.7264688630052,105,2,6,apartamento,10,5.0,False,200.0,20,0,2.0,True,True,Tabuleiro dos Oliveiras,Tabuleiro dos Oliveiras,0.3181400465167827,71,595,79062.11406875431,0.4811024618330491,2
786307999394390316,0.8174773149556828,55755.92846393896,641.9432960481657,105,2,6,apartamento,14,4.860000133514404,False,300.0,27,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.1637162526245224,413,1967,111641.98752770804,0.7357295834601145,2
786807324710664147,0.9120079047076983,118931.7878093803,1235.1059141021926,105,4,8,apartamento,13,4.849999904632568,True,200.0,48,0,4.0,True,True,Meia Praia,Meia Praia (inland),0.3793832184393929,408,1838,238141.15443975563,0.8208071142369285,4
787195284335262595,0.8207187147121535,54913.311343884365,629.883954067174,105,3,7,apartamento,11,5.0,False,300.0,18,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.1614387030624453,393,1871,109954.78667571954,0.7386468432409382,3
787606557854537606,0.6094279348937508,39866.520189276525,606.4553414286586,105,2,6,apartamento,11,4.639999866485596,False,200.0,35,0,2.0,False,True,Meia Praia,Meia Praia (beach band),0.2376554414985319,431,1994,79826.08616450433,0.5484851414043758,2
787847078680683474,0.8389261823360563,35574.99912933057,399.6996718108092,105,2,6,apartamento,6,5.0,False,300.0,26,0,2.0,True,False,Tabuleiro dos Oliveiras,Tabuleiro dos Oliveiras,0.3139336118158333,95,425,71233.0279221103,0.7550335641024507,2
790006111813482352,0.5641451193422251,26937.536548701642,441.0984049040327,105,2,6,apartamento,8,5.0,False,180.0,10,0,2.0,True,False,Meia Praia,Meia Praia (inland),0.646945168820823,207,1803,53937.94350214053,0.5077306074080026,2
790431243381422888,0.07370616704781632,7949.612168727933,953.2636462348615,105,3,8,apartamento,7,5.0,False,300.0,16,0,3.0,True,False,Meia Praia,Meia Praia (beach band),0.3007536827545326,440,1995,15917.778199411594,0.06633555034303469,3
790518755885066166,0.9087751634211989,87838.58532758092,915.2569957745283,105,3,6,apartamento,6,5.0,False,0.0,30,0,4.0,True,False,Centro,Centro,0.19824179525945,247,760,175882.1800256775,0.8178976470790791,3
790752171303746450,0.4173177775415248,31185.462687674517,681.9331915014724,105,2,6,apartamento,10,5.0,False,250.0,16,0,2.0,True,False,Meia Praia,Meia Praia (inland),0.4764795516610655,333,1898,62443.71015496492,0.37558599978737234,2
791313913845076166,0.8197521757553693,79949.83810676588,918.0866573650604,105,4,8,apartamento,6,5.0,False,300.0,18,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.024372666675894,252,1523,160086.27377680046,0.7377769581798324,4
792096103347120988,0.8984239604837165,44860.502502916046,472.5039890065819,105,2,6,apartamento,15,5.0,False,250.0,18,0,2.0,True,False,Tabuleiro dos Oliveiras,Tabuleiro dos Oliveiras,0.2163765293722032,125,428,89825.70641176708,0.8085815644353449,2
792184367926408145,0.9280844170716495,42825.53700838041,437.4905496344783,105,2,6,apartamento,23,5.0,False,230.0,24,0,2.0,True,True,Meia Praia,Meia Praia (beach band),0.040359438318209,284,1442,85751.0259496311,0.8352759753644845,2
794710559970994170,0.8651038936651488,50227.35436477273,548.2067789889294,105,2,4,apartamento,11,5.0,False,10.0,12,0,2.0,True,False,Meia Praia,Meia Praia (inland),0.8990982146696064,85,1557,100571.93600799704,0.7785935042986339,2
794996321339600522,0.9428508979705441,43325.86147277675,436.0796958825429,105,2,6,apartamento,8,5.0,False,250.0,26,0,2.0,True,True,Meia Praia,Meia Praia (inland),0.3587067612374972,388,1696,86752.84260218797,0.8485658081734897,2
795495744056169046,0.8417660224962297,83866.0420446436,939.2698541367756,105,3,8,apartamento,39,4.949999809265137,False,450.0,29,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.1331768354828994,271,1213,167927.82181005186,0.7575894202466067,3
795757968903961791,0.4641194570594351,18501.30108857645,365.23577140685455,105,2,3,apartamento,12,4.670000076293945,False,0.0,9,0,1.0,False,True,Casa Branca,Casa Branca,0.8269314948894675,40,583,37045.782973789646,0.4177075113534916,2
796481545034280714,0.6332885347069388,45636.23267085261,669.2949875550314,105,2,4,apartamento,9,5.0,False,290.0,15,0,2.0,True,False,Centro,Centro,0.1063210257242627,178,745,91378.97724985659,0.569959681236245,2
797261187302809924,0.6658487444121028,41359.639616726236,578.3340952508942,105,2,5,apartamento,15,5.0,False,250.0,41,0,2.0,True,False,Centro,Centro,0.1078190834652467,230,760,82815.80986006671,0.5992638699708925,2
798475021925579344,0.9071194269598304,33635.80292357586,351.07911441530007,105,2,5,apartamento,20,4.900000095367432,False,100.0,25,0,2.0,True,True,Morretes,Morretes,0.7434580711864515,36,1191,67350.10955663696,0.8164074842638473,2
798609957167332367,0.49078474555667884,36829.38628825753,689.0910882884873,105,2,6,apartamento,5,5.0,False,250.0,10,0,2.0,False,False,Meia Praia,Meia Praia (inland),0.3642136640374369,393,1770,73744.72989551417,0.44170627100101095,2
798631136594423222,0.7542984059472096,92771.24157883048,1152.5084273704542,105,4,10,apartamento,4,4.75,False,300.0,21,0,3.0,False,False,Tabuleiro dos Oliveiras,Tabuleiro dos Oliveiras,0.1648115949129182,106,647,185759.00501724126,0.6788685653524887,4
799251513158018593,0.8577457708953792,54247.38584829364,596.8706598941924,105,3,6,apartamento,26,4.960000038146973,False,250.0,33,0,2.0,True,False,Morretes,Morretes,0.061202513262968,96,671,108621.381459067,0.7719711938058412,3
800942299109284552,0.8808196376016088,32582.81880630113,349.64276786867924,105,2,5,apartamento,22,4.860000133514404,False,100.0,24,0,2.0,True,False,Morretes,Morretes,0.583778118228897,61,1234,65241.68372773713,0.7927376738414479,2
801271167231006592,0.9562993731459645,31040.502145370447,308.29429745260865,105,2,6,apartamento,17,4.940000057220459,False,300.0,16,0,2.0,True,False,Meia Praia,Meia Praia (inland),0.5430784355289131,207,1331,62153.45074216746,0.860669435831368,2
801611117719633492,0.7966613742898646,41561.950952051615,490.32386647122183,105,2,6,apartamento,9,5.0,False,250.0,26,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.1276190748399649,316,1448,83220.9047118136,0.7169952368608782,2
802047490248101970,0.9524049663409146,30803.17410767566,307.11278076497683,105,2,6,apartamento,22,5.0,False,300.0,19,0,2.0,True,False,Meia Praia,Meia Praia (inland),0.4861980976888427,275,1436,61678.240759045504,0.8571644697068233,2
802357806571870530,0.9166683144613448,75496.81871860973,780.2822424086588,105,3,6,apartamento,23,4.909999847412109,False,150.0,100,0,3.0,False,False,Meia Praia,Meia Praia (inland),0.428891402620985,312,1450,151169.8419517129,0.8250014830152104,3
802922826036667371,0.6265593944678008,83382.9068950861,1235.3804975529072,105,3,8,apartamento,15,5.0,False,300.0,19,0,3.0,True,False,Meia Praia,Meia Praia (beach band),0.1453123888686104,392,1959,166960.42390588133,0.5639034550210208,3
805381324514930766,0.9405685406896237,80288.25129936532,809.953967200078,105,3,8,apartamento,59,4.980000019073486,False,380.0,46,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.0824259502256395,292,1348,160763.88999570772,0.8465116866206613,3
805726391815686158,0.878690970448703,40316.88257448118,433.62357422229667,105,2,5,apartamento,6,5.0,False,200.0,9,0,2.0,True,False,Tabuleiro dos Oliveiras,Tabuleiro dos Oliveiras,0.3849009872722803,74,472,80727.86205053385,0.7908218734038327,2
806702099486447309,0.7773576250295698,53645.35051451548,647.7236351147524,105,3,8,apartamento,9,5.0,False,300.0,25,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.1497869146245503,326,1629,107415.90568139481,0.6996218625266128,3
807400945391416643,0.9590926908354137,70875.64472083218,702.0100828336341,105,4,12,apartamento,39,4.900000095367432,False,250.0,64,0,3.0,True,False,Centro,Centro,0.1078190811581723,230,760,141916.70844579473,0.8631834217518723,4
807898347637042057,0.9806104394146455,49505.2712070681,480.22585047298526,105,3,7,apartamento,11,5.0,False,250.0,16,0,2.0,True,False,Morretes,Morretes,0.0968975302500918,134,726,99126.08439889745,0.882549395473181,3
811053746893495263,0.7966613742898646,37025.01912150054,436.79976796009674,105,3,8,apartamento,8,5.0,False,300.0,22,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.1231182168286631,417,1909,74136.45215592012,0.7169952368608782,3
812231708820863156,0.8849680753693157,65382.26135352789,698.5113263913317,105,4,8,apartamento,19,4.789999961853027,False,348.0,27,0,3.0,False,False,Meia Praia,Meia Praia (beach band),0.0001527495459484,233,1216,130917.12052261698,0.7964712678323841,4
815806026505024003,0.9370074565489293,87993.28969433346,890.8549644963445,105,3,9,apartamento,7,5.0,False,250.0,18,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.164651817898819,360,1711,176191.94982880505,0.8433067108940363,3
821574780923920105,0.9036838081391697,67949.60512983496,711.7729000772539,105,3,6,apartamento,6,5.0,False,300.0,17,0,3.0,True,False,Meia Praia,Meia Praia (inland),0.4834876160760183,330,1844,136057.80008352132,0.8133154273252527,3
821920276390293366,0.8984239604837165,58564.49740882513,616.844598163758,105,3,8,apartamento,19,5.0,False,250.0,16,0,4.0,True,False,Meia Praia,Meia Praia (beach band),0.2635416392512441,423,1810,117265.68042914518,0.8085815644353449,3
822365439954007216,0.6720096971976678,52924.98537196447,733.6054818295595,105,3,8,apartamento,15,4.869999885559082,False,350.0,20,0,3.0,True,True,Meia Praia,Meia Praia (inland),0.4555934043594408,337,1874,105973.49411233467,0.604808727477901,3
826063757882656916,0.5261365797751547,36466.631047889845,638.3157299356664,105,1,4,apartamento,45,5.0,False,200.0,36,0,1.0,True,True,Meia Praia,Meia Praia (beach band),0.2172996486506113,387,1738,73018.37276836253,0.4735229217976393,1
826617189908528565,0.8577457708953792,45800.64021796289,503.9331927794985,105,1,4,apartamento,106,4.980000019073486,False,150.0,23,0,1.0,True,False,Meia Praia,Meia Praia (inland),0.3642136668467927,393,1770,91708.17606027222,0.7719711938058412,1
828036946101813387,0.9731343938631396,37458.12872886393,365.9837878841373,105,2,6,apartamento,12,5.0,False,260.0,18,0,2.0,True,False,Morretes,Morretes,0.2192897345338292,208,869,75003.68221944004,0.8758209544768256,2
831740758559247685,0.9332952443589684,86090.20520023155,874.8478224986524,105,3,5,apartamento,21,5.0,False,350.0,30,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.0350115594505401,306,1867,172381.33916895182,0.8399657199230716,3
832123000813215722,0.42684644195113897,25172.639837719857,538.6077680047889,105,0,4,apartamento,13,4.849999904632568,False,120.0,10,0,1.0,False,False,Meia Praia,Meia Praia (beach band),0.2946488753890321,393,1706,50404.03092955091,0.3841617977560251,0
836385234465202348,0.9280844170716495,99760.1337442159,1019.114266677508,105,3,7,apartamento,16,5.0,True,380.0,24,0,4.0,True,True,Meia Praia,Meia Praia (beach band),0.1538064308111269,362,1712,199753.10095387514,0.8352759753644845,3
836415940545761422,0.6978092625952179,39875.15388080407,533.29953501045,105,1,4,apartamento,14,4.929999828338623,False,200.0,18,0,1.0,True,False,Meia Praia,Meia Praia (inland),0.3642136668467927,393,1770,79843.37369801676,0.6280283363356961,1
837646263953285868,0.7813712499336893,41764.95911331839,501.8278878053094,105,2,7,apartamento,24,5.0,False,250.0,46,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.2488720195134917,396,1675,83627.39484178835,0.7032341249403204,2
837846012155525926,0.8735482489270449,40410.52878905031,437.04140925605856,105,3,9,apartamento,10,4.599999904632568,False,350.0,22,0,2.0,False,False,Meia Praia,Meia Praia (beach band),0.2256187355365421,269,1191,80915.37304366,0.7861934240343403,3
841394344184198064,0.9483014700668305,69443.97884096792,695.1839191883952,105,3,8,apartamento,39,4.900000095367432,False,290.0,31,0,4.0,True,False,Centro,Centro,0.1978623904893692,166,635,139050.03527386423,0.8534713230601475,3
844864653127085626,0.6123162943882355,72021.27133898894,1090.6737761765432,105,3,8,apartamento,15,5.0,False,370.0,39,0,3.0,True,False,Meia Praia,Meia Praia (beach band),0.0146919306422077,211,1587,144210.63549784603,0.551084664949412,3
850675824952359571,0.5902509649708411,51183.964762866635,802.7148526453911,105,3,8,apartamento,27,4.699999809265137,True,200.0,30,0,2.0,False,False,Meia Praia,Meia Praia (beach band),0.3427685914427816,407,1892,102487.38946873437,0.531225868473757,3
850931966820064700,0.8869894212288661,81062.26187747464,864.1694397030933,105,3,7,apartamento,18,5.0,False,300.0,26,0,3.0,True,False,Meia Praia,Meia Praia (beach band),0.0902285916548821,334,1896,162313.71764073535,0.7982904791059795,3
856482117556875618,0.9817463193227568,46735.00111155673,452.8602462920677,105,2,6,apartamento,26,4.960000038146973,False,250.0,26,0,2.0,True,True,Meia Praia,Meia Praia (beach band),0.0828427072385393,304,1596,93579.07858315726,0.8835716873904811,2
859653300578357102,0.7690894867653032,58313.64039116339,711.246742414903,105,2,4,apartamento,26,5.0,True,250.0,47,0,4.0,True,False,Morretes,Morretes,0.4136435812585379,186,745,116763.38091035691,0.6921805380887729,2
